 EventID   CumTr  TrackID  Layer        X_mm        Y_mm        Z_mm    pTot_MeV       Eta       Phi     Theta   Charge   Energy_MeV    Edep_MeV    PDG_ID
       3       4        5     23    -193.000    1466.247    3567.420    4565.248    1.4715    1.6862    0.4514      1.0     4460.812    0.101882       -13
       3       4        5     24    -193.545    1471.042    3577.360    4549.597    1.4520    1.6863    0.4599      1.0     4445.166    0.109364       -13
       3       4        5     25    -194.878    1482.805    3601.240    4534.305    1.4505    1.6797    0.4606      1.0     4429.878    0.086317       -13
       3       4        5     26    -195.435    1487.712    3611.180    4522.208    1.4532    1.6830    0.4594      1.0     4417.784    0.138349       -13
       3       4        5     27    -198.977    1520.992    3678.360    4457.953    1.4437    1.6560    0.4636      1.0     4353.547    0.081122       -13
       3       4        5     28    -201.727    1552.856    3741.410    4378.332    1.4274    1.6659    0.4709      1.0     4273.948    0.085372       -13
       3       4        5     29    -204.767    1585.024    3804.460    4294.760    1.4167    1.6655    0.4758      1.0     4190.402    0.113085       -13
       3       4        5     30    -207.901    1617.673    3867.510    4209.835    1.4090    1.6638    0.4794      1.0     4105.502    0.125915       -13
       3       4        5     31    -210.817    1650.307    3930.560    4141.650    1.4167    1.6618    0.4758      1.0     4037.339    0.154900       -13
       3       4        5     32    -213.520    1682.784    3993.610    4122.462    1.4133    1.6527    0.4774      1.0     4018.157    0.094000       -13
       3       4        5     33    -216.254    1715.111    4056.660    4026.240    1.4219    1.6569    0.4735      1.0     3921.968    0.145207       -13
       3       4        5     34    -219.330    1747.485    4119.710    3946.595    1.4114    1.6774    0.4783      1.0     3842.351    0.236138       -13
       3       4        5     35    -222.697    1780.040    4182.760    3870.637    1.4080    1.6681    0.4799      1.0     3766.421    0.116402       -13
       3       4        5     36    -226.011    1813.108    4245.810    3792.502    1.3856    1.6676    0.4903      1.0     3688.315    0.119032       -13
       3       4        5     37    -229.775    1846.753    4308.860    3710.038    1.3768    1.6837    0.4945      1.0     3605.884    0.098623       -13
       3       4        5     38    -234.173    1891.203    4391.110    3568.463    1.3632    1.6516    0.5009      1.0     3464.369    0.082123       -13
       3       4        5     39    -237.803    1937.113    4473.360    3455.879    1.3329    1.6537    0.5157      1.0     3351.836    0.206827       -13
       3       4        5     40    -241.156    1982.794    4555.610    3274.882    1.3594    1.6395    0.5028      1.0     3170.927    0.116657       -13
       3       4        5     41    -243.948    2027.016    4637.860    3176.538    1.3854    1.6159    0.4904      1.0     3072.637    0.104432       -13
       3       4        5     42    -245.544    2071.249    4720.110    3081.468    1.3790    1.6137    0.4934      1.0     2977.620    0.121875       -13
       3       4        5     43    -247.607    2114.843    4802.360    2954.177    1.3902    1.6169    0.4881      1.0     2850.407    0.095933       -13
       3       4        5     44    -250.109    2157.950    4884.610    2852.351    1.3779    1.6202    0.4939      1.0     2748.649    0.109612       -13
       3       4        5     45    -252.511    2202.221    4966.860    2726.618    1.3726    1.6135    0.4964      1.0     2623.006    0.100041       -13
       3       4        5     46    -254.599    2245.247    5049.110    2592.525    1.4421    1.6289    0.4644      1.0     2489.018    0.127521       -13
       3       4        5     47    -256.521    2286.904    5131.360    2491.956    1.3979    1.6310    0.4845      1.0     2388.537    0.140573       -13
       3       4     1519     12    -183.095    1376.994    3384.190       3.340    0.5859   -1.9468    1.0158     -1.0        2.868    0.167072        11
       3       4     1521     15    -190.215    1399.744    3435.390      24.842    1.2845    2.8737    0.5401     -1.0       24.336    0.108734        11
       3       4     1521     16    -195.640    1399.798    3445.330       4.293    0.9956    2.3262    0.7079     -1.0        3.812    0.095772        11
       3       4     1522     17    -188.688    1417.536    3465.960       2.189    0.8616    1.8989    0.7995     -1.0        1.737    0.137074        11
       3       4     1524     19    -188.478    1432.503    3499.780      92.703    1.8426    1.3887    0.3142     -1.0       92.193    0.097951        11
       3       4     1524     20    -187.988    1435.732    3509.720      77.824    2.0952    1.7879    0.2449     -1.0       77.315    0.088541        11
       3       4     1527     24    -193.346    1470.987    3577.360       3.053    1.3480    0.8070    0.5083     -1.0        2.585    0.108489        11
       3       4     1534     29    -204.673    1585.162    3804.460      16.181    1.0739    1.3765    0.6585     -1.0       15.678    0.103343        11
       3       4     1555     33    -232.083    1709.343    4056.660       0.852    0.6119    1.7517    0.9939     -1.0        0.483    0.386152        11
       3       4     1583     40    -234.952    1977.180    4555.610      20.041    1.3793    0.0869    0.4933     -1.0       19.537    0.114910        11
       3       4     1632     46    -321.405    2250.280    5049.110       0.143    0.9290    2.3532    0.7523      0.0        0.143    0.000000        22
       3       4     1668     45    -252.460    2185.782    4966.860       0.172    4.2163   -1.3168    0.0295      0.0        0.172    0.000000        22
       3       4     1669     45    -250.897    2186.805    4966.860       0.489    0.9241   -1.7944    0.7557      0.0        0.489    0.000000        22
       3       4     1670     45    -238.824    2187.526    4966.860       1.764    0.7758    0.2343    0.8628      0.0        1.764    0.000000        22
       3       4     1672     45    -241.151    2174.343    4966.860       6.701    1.1051   -0.8441    0.6396      0.0        6.701    0.000000        22
       3       4     1675     45    -205.568    2183.765    4967.160       0.401   -0.5578    1.3993    2.1017      0.0        0.401    0.000000        22
       3       4     1712     43    -242.501    2109.492    4802.360       8.720    1.7048    1.0748    0.3597      0.0        8.720    0.000000        22
       3       4     1713     43    -236.561    2108.722    4802.360       7.147    1.3986    0.6350    0.4842      0.0        7.147    0.000000        22
       3       4     1713     44    -201.732    2134.384    4884.610       7.147    1.3986    0.6350    0.4842      0.0        7.147    0.000000        22
       3       4     1714     43    -231.717    2157.559    4802.360       1.190    0.3444    1.3238    1.2331      0.0        1.190    0.000000        22
       3       4     1761     40    -238.215    1982.895    4555.610       1.131    1.3324    1.3634    0.5159      0.0        1.131    0.000000        22
       3       4     1762     40    -237.443    1979.431    4555.610      40.633    1.6952    1.1136    0.3631      0.0       40.633    0.000000        22
       3       4     1763     40    -236.838    1979.620    4555.610       1.888    0.9307    0.5327    0.7511      0.0        1.888    0.000000        22
       3       4     1795     40    -237.795    1979.330    4555.610       1.497    2.1745    2.6123    0.2264     -1.0        1.071    0.102068        11
       3       4     1908     38    -245.564    1894.742    4391.110       1.007    0.7344    2.1868    0.8947      0.0        1.007    0.000000        22
       3       4     1937     38    -242.261    1899.515    4391.410       0.218   -0.3709    0.4399    1.9335      0.0        0.218    0.000000        22
       3       4     2019     35    -243.862    1756.327    4182.760       0.229    0.8519   -2.8234    0.8064      0.0        0.229    0.000000        22
       3       4     2025     34    -224.059    1758.172    4120.010       0.109   -0.6162    1.7820    2.1514      0.0        0.109    0.000000        22
       3       4     2035     33    -202.999    1722.218    4056.960       0.307   -1.0748    0.4726    2.4836      0.0        0.307    0.000000        22
       3       4     2044     34    -212.707    1708.932    4119.710       0.750    2.5032   -1.4877    0.1633      0.0        0.750    0.000000        22
